"Wavelength","UV_normalized","blue_normalized","light_blue_normalized","white_normalized","green_normalized","orange_normalized","red_normalized","red_2_normalized","far_red_normalized"
618.6,-0.00142797032941592,-0.00100148278607004,-0.00168611184317805,0.171414328130842,-0.00406514005709482,1.14676486693186,0.0272271419966486,0.031600467112403,-0.000729301487050795
620.4,-0.0020276709783966,-0.0010722858516906,-0.00182049149552628,0.168095021246797,-0.00458630875609784,1.31907290628412,0.0332499619624269,0.0384085772612041,-0.00085304132454543
622.2,-0.00204226557383754,-0.000889413401342509,-0.00171135399056486,0.164801708323055,-0.00493325532996281,1.40192252826446,0.0407999269110602,0.04560409078496,-0.000766653026340454
624.1,-0.00212234973572606,-0.0011512352786988,-0.00209207712570179,0.161322579198708,-0.00510194437280422,1.32610568463892,0.0501448708359928,0.0553846319260363,-0.000825050136079699
625.9,-0.00220254500987527,-0.00154471047274547,-0.00204341344565307,0.158068866448865,-0.00549776965863211,1.09761947669146,0.0614648690433413,0.0664528400863994,-0.000709754616315043
627.7,-0.00282006250985675,-0.00155398029952496,-0.00224255610039909,0.15490988949966,-0.00589643523482555,0.80165011837911,0.0755608801665317,0.0810180917234731,-0.000835259846702763
629.5,-0.00249857585040457,-0.00175825303337251,-0.00238071213700204,0.152195551426111,-0.00588426094096848,0.537165683797702,0.0922562341289851,0.0986615642751063,-0.000663909479034022
631.3,-0.00224078429438992,-0.00163701280560046,-0.00251986990921782,0.149079220818029,-0.00591679758279896,0.351417980871065,0.111025711287861,0.118097669345084,-0.000803821938779104
633.1,-0.00266248310175366,-0.00177751031900998,-0.00253346489253482,0.145942582428459,-0.00580929391616741,0.233316575136077,0.132717340701035,0.141360019820724,-0.000547903743737665
634.9,-0.00281393466867998,-0.0017207975880617,-0.00241961286996698,0.142546816747115,-0.00621401827420582,0.157786324682991,0.158516501806058,0.168254704153566,-0.000537050490877713
636.7,-0.00289791887091854,-0.00186303226601986,-0.00249651197881705,0.138827446567777,-0.0063880210426978,0.106918194825732,0.188938949399695,0.199521852064395,-0.000401471795295459
638.6,-0.00298289752789022,-0.00180617600865588,-0.00257431741988825,0.134975568114236,-0.0062807632067903,0.0726490973710561,0.226018832244665,0.238481624201238,-0.000236614826773698
640.4,-0.00258081559015038,-0.00208517651321537,-0.00265320807454001,0.131002959899755,-0.00650528986209074,0.04950314893902,0.271425241576838,0.285475094628667,-0.000153945738883711
642.2,-0.00273578386012738,-0.00182644292839,-0.00292860984038346,0.126795289114562,-0.00654226658499863,0.0335336162246702,0.327652032146534,0.342794924634289,-1.40738628832979e-05
644,-0.00296363621750052,-0.0020413762104933,-0.00294591760569404,0.122596046058686,-0.00677307516080127,0.0231452044029914,0.39733212320228,0.415372647455289,0.000438892906718836
645.8,-0.00262696051201275,-0.0013008590924721,-0.00237129502721317,0.118387766040049,-0.00666993215301321,0.0165001844522602,0.482301536254026,0.50350926370183,0.000811985069135307
647.6,-0.00257253772672937,-0.00144711745925659,-0.0027844592906688,0.114097544123112,-0.00695642706082933,0.0117196473309977,0.582035686173753,0.606542412137469,0.00113268071834568
649.4,-0.00302177570790381,-0.00124885303812142,-0.00260320874700752,0.109743149616676,-0.00680797934160488,0.00851900192964356,0.695197703110466,0.723353433788042,0.00166008967102569
651.2,-0.00282608479438586,-0.0013276985322079,-0.00255467624662238,0.105949554496003,-0.00685687318161236,0.00586223892008828,0.820475780548586,0.852245052968609,0.00205003278399635
653,-0.00292044688177237,-0.00112650914170451,-0.00291265759826325,0.101970041635816,-0.00700808176896842,0.00375869842266654,0.955163712777798,0.98743849767274,0.00266613461181074
654.8,-0.00235489658611314,-0.000922553155808837,-0.00266267288602474,0.0981672572440199,-0.00691339155607646,0.00254372171127497,1.09157329522053,1.1131640141537,0.00336649119239609
656.6,-0.00259707686950159,-0.000787108762069289,-0.00254712347811294,0.0943745455118412,-0.0070718842968866,0.00114600351507362,1.19969567819377,1.18895280988499,0.00406443593901256
658.4,-0.00284416275919926,-0.000793943588968632,-0.00284699223878565,0.090838361675406,-0.007286139009933,0.000385319011133104,1.22951470219292,1.16818156924001,0.00506083064508319
660.2,-0.00294538602868306,-0.00152940263813311,-0.00245232033275418,0.0870459444060588,-0.00730056738242902,-0.000444341528930874,1.14669782779419,1.03328572739679,0.00609150702004319
662,-0.00282051807012555,-0.00132319972145373,-0.00268746584244231,0.0832903248367661,-0.00742085802872218,-0.000504568124266474,0.960526949299827,0.818724058058683,0.00760160206961255
663.8,-0.00292477470432604,-0.00170711308670277,-0.00257065233959051,0.0797750783230439,-0.00738786376354386,-0.0012453228731115,0.72872070737549,0.592580660727747,0.00929665753550916
665.6,-0.00303161469858745,-0.00217386593974414,-0.00281258341551317,0.0763715144536093,-0.00756721051377552,-0.00142922015876537,0.51559553354501,0.407148695193377,0.0114947050339898
667.4,-0.00337661271240051,-0.00234746856331275,-0.00254983849963502,0.0726680148055029,-0.00753741583002096,-0.0017902957502276,0.354814342591377,0.279085727094976,0.0140539594553768
669.2,-0.00349105278529275,-0.00206582519302969,-0.00279717179261259,0.0695091800107678,-0.00777780424003918,-0.00175055267206267,0.246491135677379,0.194805816076799,0.0170655342052902
671,-0.00344774122607784,-0.00239692083730133,-0.00312426232104985,0.0663549956979931,-0.00785994952198244,-0.00212284833510972,0.17396365936371,0.137916520874865,0.0205597830259031
672.8,-0.00348459716294697,-0.00257883809460701,-0.00293211193988704,0.0630588498387339,-0.0078336305064648,-0.00208594222265303,0.123994136698419,0.097819382156215,0.0240964708480838
674.6,-0.00352215866267144,-0.00252764865606979,-0.00311570384178626,0.0601025242409868,-0.00830840527482334,-0.0021084278027109,0.088180375301936,0.0687452415461223,0.0280704688109412
676.4,-0.00339472401089212,-0.00239534204672864,-0.00330309597878812,0.0568620013952203,-0.00822932342190282,-0.0027402078547713,0.0617240154713652,0.0485039098770541,0.0319961663199652
678.2,-0.00318048846106589,-0.00258276774888513,-0.00341660216406105,0.0540917458453476,-0.0083756418688559,-0.00258529078438524,0.042777926399769,0.0341845953255099,0.0365418066183525
679.9,-0.00372261629217277,-0.00252919775152199,-0.00337516926607478,0.051175264114878,-0.00835130084516406,-0.00261333386383351,0.0298018762361152,0.023971560678235,0.0413857084516652
681.7,-0.00444701823131993,-0.00280395185385148,-0.00333232121777833,0.0481715401551403,-0.00844159636111229,-0.00276737911392686,0.0200039733311736,0.0172449565379499,0.04682639425033
683.5,-0.00345757466114844,-0.00200054541982018,-0.00352854611879491,0.0455215269794519,-0.00853237597448632,-0.00235213991190089,0.0142090922394875,0.0126693275414831,0.053469489438359
685.3,-0.00410602581450455,-0.00286436657648745,-0.00340412419545518,0.0427894297509932,-0.00868295674799328,-0.00282700651029905,0.00929228977006084,0.00933839402965141,0.0615776867973143
687.1,-0.00406120868415736,-0.0030649670137678,-0.00327634327769942,0.0403113117917013,-0.00841427133063162,-0.0025322858144711,0.0059352304824031,0.00745913889215358,0.0714409571828534
688.9,-0.00365773784315895,-0.00275298512871793,-0.00364177404417539,0.0379801815548121,-0.00904910081040079,-0.00288689800858403,0.00324520490001403,0.00528865667027946,0.0837534565591439
690.7,-0.00369570490263493,-0.00321618446567405,-0.00309419037695832,0.0358021212208809,-0.00883621896739792,-0.0025191091168873,0.00199223905881012,0.00349224665423793,0.0984583676836499
692.4,-0.00391579051298621,-0.00289794680857438,-0.00304148397818638,0.0334606949387777,-0.00874099549093533,-0.00274590166482637,0.000587037249247979,0.00314553632326026,0.115128198783065
694.2,-0.00404756965415831,-0.00328223136282954,-0.00341376391315802,0.0315272926023108,-0.00920554748318463,-0.00297676365406664,-0.000254144336187342,0.00223284091401976,0.133647663034142
696,-0.00380951163564127,-0.00277762218035075,-0.00362048716240273,0.0296432990982017,-0.00942459400434439,-0.00300668952457053,-0.000984010871576559,0.00190831588697852,0.154435468728305
697.8,-0.00422276591119296,-0.0028957444204714,-0.0033082636625051,0.0278028556314913,-0.00900729067725702,-0.00303659835624134,-0.00207401744395229,0.00100745263983744,0.176795517679319
699.6,-0.00416957091639015,-0.00274148321871498,-0.00351666044624585,0.0260527716385073,-0.00916046969241659,-0.00327556799022336,-0.00244350599929723,0.000707731182332339,0.201009721970687
701.3,-0.00363607095232543,-0.00276818903040857,-0.00310705393427229,0.0245486250332212,-0.00931484382309616,-0.00295561846221126,-0.00229107438886929,0.000893288264986206,0.227081299313592
703.1,-0.00415415964583317,-0.00279487504535518,-0.0034058891582016,0.0230914604804051,-0.00979923246377053,-0.0031262084192277,-0.00320283517286129,0.000766612178185236,0.254158860721665
704.9,-0.00438881207356023,-0.00310365975576568,-0.00334786799548382,0.0217107547248876,-0.00962705262464764,-0.00329945927401054,-0.00296391390474742,0.000182099373121433,0.2820984208665
706.7,-0.00374099426009002,-0.00341768070575583,-0.00356204860984626,0.0204645067905952,-0.00978469063094033,-0.00311331002258425,-0.00358110647084952,0.000367616482254694,0.311064256948837
708.4,-0.00417315984241026,-0.00344940499281216,-0.00350292633298263,0.01901431796072,-0.0100784243080769,-0.00343450054560587,-0.00329408897932603,-0.000185517109133261,0.343077874279009
710.2,-0.00411097586571805,-0.00319080998521573,-0.0031628013161546,0.0181592689751019,-0.00955608696763184,-0.0031708813997645,-0.0037396664369208,0.000468029966017407,0.378839980197111
712,-0.00384425088394435,-0.00331690041600107,-0.00328494548351754,0.0168215954085552,-0.00998588984153424,-0.00334803982693425,-0.00372653198013216,0.000519435913516949,0.418195776705618
713.8,-0.00367368800818025,-0.00275539043347758,-0.00312424642048457,0.0161689134654547,-0.00979511385363995,-0.0032271436266029,-0.00389999775686655,0.00085739204348186,0.461257448870152
715.5,-0.0041163870328134,-0.00267945011201233,-0.00286424037697642,0.0150963884478927,-0.0101581642309356,-0.00348148512783085,-0.00416990449872496,0.000576438153901355,0.50684632879198
717.3,-0.00404613630599547,-0.00300138976079969,-0.00298379672733954,0.0141742831678046,-0.00988768235828282,-0.0032046097698513,-0.00415606150038653,0.000677970896241041,0.552914096900897
719.1,-0.00386840668941721,-0.00302466578607675,-0.00320093087170331,0.0136016748071073,-0.00996435128809653,-0.00307567408011053,-0.0042845666144503,0.00136647481516181,0.598757784762465
720.8,-0.00431791689563033,-0.00304675400653422,-0.00341971867485652,0.012610817532795,-0.0107540579060268,-0.00379521832157336,-0.00421887318001306,0.00137644820855305,0.64251778721919
722.6,-0.00477129380851529,-0.00276066131736448,-0.00295105348828046,0.0116481474591867,-0.0102495073639694,-0.00358700378130524,-0.00449157178708259,0.00138578202561459,0.68254872330865
724.4,-0.00426732748334057,-0.00308633760214678,-0.00306824462955773,0.011152942207627,-0.0103853950242006,-0.00345222377181718,-0.00432280670764493,0.00104574727257816,0.714288400362309
726.1,-0.00429072772544078,-0.00362046868357891,-0.00338362439166403,0.010293770742367,-0.0108074599033122,-0.00323448452385595,-0.00424772774148473,0.00120170396322315,0.733249415755381
727.9,-0.00420318237524728,-0.00311788866766691,-0.00299962176493748,0.00991010598062444,-0.0104915636409,-0.00356677868643632,-0.00461512239792133,0.000855213486608824,0.73434894535201
729.7,-0.00421941032092028,-0.00302559623318542,-0.00291083300839703,0.00892932136592976,-0.0106057312111588,-0.00350098607229377,-0.00428422820654592,0.000404012372766617,0.71573781981476
731.4,-0.00434030046054527,-0.00313911078044344,-0.00322137899865729,0.0085203937240174,-0.0104152502201334,-0.003511257648837,-0.00454661594777895,0.00131688766284985,0.6776699774317
733.2,-0.0042400049784382,-0.00304036460644222,-0.00353021965329095,0.00791846092685288,-0.0103614473296672,-0.00343811561802487,-0.00445531455270267,0.00131942598140834,0.621550485420036
735,-0.00435262281025521,-0.00293815400171721,-0.00333147848781833,0.00700209259503487,-0.0105188924533918,-0.00336117108762983,-0.00445931199607312,0.00116824612647579,0.553552421227756
736.7,-0.00391662941055438,-0.00304252245186446,-0.00312898478893891,0.00657465441029713,-0.0106650558378882,-0.00376060677197178,-0.00435828666136949,0.000761755395431585,0.477899393139303
738.5,-0.0043462282996528,-0.00303862249270683,-0.00342739069760558,0.00577584782550718,-0.0103555095721787,-0.00335623550564693,-0.00445276063054932,0.000304318412374815,0.399740898585342
740.2,-0.00466117044695065,-0.0037631784834649,-0.00392213678638714,0.00514555521149611,-0.010995206500284,-0.00366719704920802,-0.00469181408925083,-0.000252992411916485,0.324631692675448
742,-0.00442928471451464,-0.00354204881955278,-0.0035079191104815,0.00457397239376387,-0.0109578818323513,-0.00341639678545571,-0.00432768718414087,-0.000201706384978762,0.257571026019847
743.8,-0.00451763562859811,-0.00352668159469944,-0.00419124590351982,0.00416291243479537,-0.0105442357100355,-0.0036388983872635,-0.00430891612069495,-0.000251033709406783,0.200492801017165
745.5,-0.00513643091957746,-0.00330214194111777,-0.00416966883643075,0.00359260900729681,-0.0107084922358218,-0.00377756325069438,-0.00463164093375375,0,0.153771460688748
747.3,-0.0045748028867204,-0.00307787449280726,-0.00384946722790236,0.00326428295010623,-0.0102845023130403,-0.00336451921833054,-0.00421298276742749,-0.000496611033250823,0.1166369574679
749,-0.00391219047574003,-0.00275300987465167,-0.00421811785884815,0.00280043291316236,-0.0102210968962918,-0.0033437744390526,-0.00467386789507183,-0.000690962290438048,0.0881476615131392
750.8,-0.00430802234881636,-0.0035463991547045,-0.0041917388210436,0.00259673571095731,-0.0101571771260283,-0.00332286495105486,-0.00416082036154184,-0.000637597640428804,0.0661558230798256
752.5,-0.00480445526271665,-0.00342445119322745,-0.00406974968419217,0.00266885879690828,-0.0102385773517771,-0.00361022771079669,-0.00413591565482907,-0.000438769348933687,0.0495817986062172
754.3,-0.00457118062702208,-0.0028051743029783,-0.00424092324460534,0.00226715057131454,-0.0102549723700655,-0.00336185264095313,-0.00430531524908743,-0.000824393902221463,0.0369577610128169
756,-0.00382796182652797,-0.0034918789134857,-0.00412729780509279,0.00214193279066588,-0.00986017200925634,-0.00311960587140824,-0.00447796144417841,-0.000627804127880291,0.0272345857138739
757.8,-0.00412795937476371,-0.00338360555499408,-0.00421269179094531,0.00188633905287088,-0.0101867108510142,-0.00341537161566525,-0.00413410199996655,-0.000289028540742953,0.0200641250557485
759.5,-0.00453919140717095,-0.00358140970176167,-0.00411553536192466,0.00152009836764413,-0.0102534406555541,-0.00349006985989892,-0.0045601998525656,-0.00120386253333589,0.014696220405469
761.3,-0.00423955497378242,-0.00339032160141147,-0.00383732317116744,0.00159113498728555,-0.00999574954457411,-0.00327005592772117,-0.00409469334197711,-0.000627464352955138,0.0104772908470197
763,-0.00457463066271634,-0.00340885135659694,-0.00395474884578264,0.00124107960390391,-0.0100503769134686,-0.0038231705272452,-0.00421281885109881,-0.000970617040598853,0.00746805546010263
764.8,-0.00398632457606888,-0.00303484131403116,-0.00399029058433154,0.00120331728422889,-0.0100692869691646,-0.00331747500018976,-0.00434728840447723,-0.000881396142605869,0.00528303824249953
766.5,-0.0041434373126771,-0.00338092804496327,-0.00423834735302949,0.000832263654789729,-0.0104870895217223,-0.00359421688731017,-0.0040603290768123,-0.00138856018529672,0.00326143727048245
768.3,-0.00453645248994507,-0.0037496919495759,-0.00501036352407524,0.000906559673359807,-0.0108087457870995,-0.00389236522839322,-0.00467500473412559,-0.00126042506499363,0.00177706071967738
770,-0.00462915344903434,-0.0040388877788368,-0.0047037290728746,0.000596165387222221,-0.0108795563816586,-0.00372872711527443,-0.00502428928005451,-0.00123474207800416,0.000751886340958885
771.7,-0.00440140109269581,-0.00348258928995922,-0.00492103017317384,0.000273647355536915,-0.0112168247890184,-0.00406698486943367,-0.00462490978903074,-0.00105358208261697,2.26428306861874e-05
773.5,-0.00475181027360422,-0.00368820325341556,-0.00451602687484972,0.000291832973858496,-0.0113613165245912,-0.00392087971555678,-0.00506974169171118,-0.00135246409618935,-0.000813889606295827
775.2,-0.00477156047794093,-0.0037961202704613,-0.00453749263798182,0.000244739228590213,-0.0116937401756817,-0.00377241184349244,-0.00516315284856632,-0.00100227606891894,-0.00119671606975496
777,-0.00491821199520568,-0.00355708444889398,-0.0044488072351157,-0.000171996755303889,-0.0121368481647718,-0.00443091730524273,-0.0046424541238233,-0.00114785963096664,-0.00152953756210454
778.7,-0.00494512338474352,-0.00391280724642495,-0.00517603548890048,-0.000153719751965616,-0.0122572144512877,-0.0041963862872787,-0.0053130146739704,-0.000828611108645414,-0.00206072080303873
780.4,-0.00522791519941223,-0.00415918766112668,-0.00509272050195871,-0.000524113378506453,-0.0125452297275818,-0.00442157434510249,-0.0052958827738113,-0.00109813257133255,-0.00217654681032298
782.2,-0.00565001401091443,-0.00402149633660342,-0.00536661568924159,-0.000401454378325157,-0.0130956447187242,-0.00464994866471272,-0.0058225723759865,-0.00100469446691562,-0.00275309688011888
783.9,-0.00566385304298272,-0.00452931754128182,-0.00589546054027261,-0.000489549534415631,-0.013541952289238,-0.00518141542680543,-0.00617002211655887,-0.000967239278107631,-0.00293802251037928
785.7,-0.00608169625490069,-0.00422808528984917,-0.00551109220054454,-0.000540786067107255,-0.013960957521338,-0.0044727561598768,-0.00599143792027076,-0.00132038534590289,-0.00303641779932836
787.4,-0.00577292083807085,-0.00445359993322024,-0.00656089919736752,-0.00114403887006843,-0.0138530491795146,-0.00498865510814314,-0.00578151397946322,-0.00282942572230662,-0.00327216587326949
789.1,-0.00587213853124928,-0.00523797674420449,-0.00612887288834488,-0.000985729559486758,-0.0142910098514442,-0.00539829137389048,-0.00588087900038601,-0.00191868901557582,-0.00344622375647541
790.9,-0.00610871320108619,-0.00488506508474653,-0.00539091175299406,-0.000597475239128131,-0.0140984525363034,-0.00504050427721318,-0.00617440555644525,-0.00139093860977279,-0.00340794168989728
792.6,-0.00559403009836843,-0.00451971116980346,-0.00561067346577085,-0.000535790352861461,-0.0142034222554717,-0.00489244533714282,-0.00563890677350923,-0.00211717753214579,-0.00339752326287306
794.3,-0.00677398675070996,-0.00519619570967571,-0.0065702407794713,-0.000976306748876804,-0.0147775164183566,-0.00509511941685361,-0.00616733600381787,-0.000790496356747426,-0.00352141963766856
