"Wavelength","UV_normalized","blue_normalized","light_blue_normalized","white_normalized","green_normalized","orange_normalized","red_normalized","far_red_normalized"
640.4,-0.000783583451920107,-0.000559459614593093,-0.000970834370616691,0.0264696829807268,-0.000205571615309778,0.0071870870850201,0.0538743998470338,8.24970374759666e-05
642.2,-0.000836528279752546,-0.000741248758881528,-0.000988668297057411,0.0255569352917363,-0.000324056696179967,0.00475185845775256,0.0652437559526837,0.000162992413730679
644,-0.000744757244842984,-0.000497454014990836,-0.000970834370616691,0.0248267371405438,-0.000244079266592589,0.00339983217443195,0.0795111832225189,0.000260215958763014
645.8,-0.000700048279117813,-0.00081875575838435,-0.000976407472629416,0.0239139894515532,-0.000345976436140952,0.00236406934919803,0.0973454673098128,0.000167281687776223
647.6,-0.000934182073310157,-0.000531275251137521,-0.000785807383794222,0.0231837913003608,-0.00011907750627454,0.0016445699820508,0.118152132078322,0.00033742289158281
649.4,-0.000725932417169228,-0.000618646777849793,-0.000927364174917436,0.0222710436113702,-0.000322871845371265,0.00131249335105978,0.141931177528048,0.000448944016766959
651.2,-0.000830645521104498,-0.000807482013002121,-0.000909530248476716,0.0211757463845815,-0.000287918746514559,0.000909257441999243,0.168682603658989,0.000514712885465303
653,-0.000720049658521179,-0.000770842340509879,-0.000703325474005892,0.020445548233389,-0.000411735656023907,0.00060248188765515,0.199149505641449,0.000478968935085768
654.8,-0.000945947590606255,-0.000662332541205929,-0.000898384044451266,0.0197153500821966,-0.000348938563162706,0.000457791355580488,0.231845693134821,0.000663407719044168
656.6,-0.00071534345160274,-0.000900490412405507,-0.000995356019472681,0.0189851519310041,-0.000323464270775616,0.000339192558797978,0.256367833754851,0.000847846503002568
658.4,-0.000875354486829669,-0.000527047596619186,-0.000861601571167281,0.0182549537798116,-0.000364934049080182,0.00023719759356502,0.258597119265762,0.00112378979993258
660.2,-0.000780053796731277,-0.000590462414394221,-0.000947427342163246,0.0175795204899586,-0.000193723107222759,0.000258545376985872,0.231102597964518,0.00137828672663487
662,-0.000874177935100059,-0.000596099287085336,-0.000996470639875225,0.0168493223387661,-0.000371450728528042,-1.937113680781e-05,0.182801411894763,0.00145835317548503
663.8,-0.000953006900983914,-0.00100900021170946,-0.000926249554514891,0.0160461043724544,-0.00032583397239302,-0.000253801425114571,0.130784749973489,0.00150124591594047
665.6,-0.000891826211044206,-0.0005326844693103,-0.000975292852226871,0.0155167107128399,-0.000398702297128186,-0.000197664661304183,0.0891714204364698,0.00213033944262028
667.4,-0.000954183452713524,-0.000676424722933714,-0.00112576660657044,0.014823022469207,-0.000201424637479321,-0.000209524540982434,0.060933803964921,0.00250207652656744
669.2,-0.000691812417010545,-0.000667969413897043,-0.000845996885531651,0.014147589179354,-0.000366118899888884,-0.00031231016486061,0.0425050437413839,0.00315976521355089
671,-0.000827115865915668,-0.000517183069409736,-0.00107560868845592,0.0135269207508404,-0.000246448968209993,-0.000284637112278024,0.0303925924654301,0.00346001439673898
672.8,-0.000910651038717962,-0.000745476413399864,-0.000863830811972371,0.0129245072761066,-0.000405218976576046,-0.000215849810144168,0.0214754504217831,0.00423208372493694
674.6,-0.000770641382894399,-0.0007694331223371,-0.000817016755065481,0.0122855838938132,-0.00042002961168482,-0.000114645503556426,0.0149362129231087,0.00476109419055405
676.4,-0.00066475172722952,-0.000939948521243307,-0.00103882621517194,0.01162840555774,-0.000318724867540808,-0.000210315199627651,0.010254713350194,0.00551886593860019
678.2,-0.000844764141859815,-0.00101463708440057,-0.000978636713434506,0.0110807569443457,-0.000472163047267703,-0.000105948258459042,0.00691078508382641,0.00640531590801266
679.9,-0.00114478483291031,-0.000728565795326521,-0.000945198101358156,0.0103505587931532,-0.000357824944227971,-0.000279102501761507,0.00486727336549064,0.00687713605302252
681.7,-0.000941241383687816,-0.00093713008489775,-0.000985324435849776,0.00994894980999734,-0.000284956619492804,-0.000217431127434602,0.0034553925419132,0.00802094246516764
683.5,-0.0010118344874644,-0.000794799049447114,-0.00117035142267224,0.00929177147392412,-0.00047631002509816,-0.000285427770923241,0.00239276644837861,0.00896458275518736
685.3,-0.00124714483338636,-0.000870896830777157,-0.000960802786993786,0.00883539762942883,-0.000358417369632322,-0.000221384420660685,0.00163480937466861,0.0104372335108242
687.1,-0.00113419586734382,-0.000587643978048664,-0.00118149762669769,0.00837902378493353,-0.00057702234383782,-0.000437234230804853,0.00121124512759538,0.0120957528084346
688.9,-0.000880060693748108,-0.000593280850739778,-0.00114805901462134,0.00783137517153919,-0.000616122420524982,-0.000487045725453508,0.000928868962879893,0.0139973309686259
690.7,-0.00138833104093953,-0.000863850739913264,-0.000992012158265046,0.0072289616968054,-0.000497044914250443,-0.000251429449178921,0.000604879468627387,0.0165851929761042
692.4,-0.00100242207362752,-0.000748294849745421,-0.00134869068707944,0.00695513739010823,-0.000431878119771839,-0.000392957346672716,0.000456260434566604,0.019444709006467
694.2,-0.000928299314662108,-0.000665150977551486,-0.00146015272733394,0.00640748877671388,-0.000507116146124409,-0.000524997340423911,0.000156793080934126,0.0228761282429024
696,-0.00112948966042538,-0.00119924466503456,-0.00119264383072314,0.00602413474733784,-0.000622046674568492,-0.00035342441441188,0.00019543402978993,0.026593499082374
697.8,-0.00116243310885445,-0.000880761357986607,-0.00125952105487584,0.00571380053308104,-0.000433062970580541,-0.000286218429568457,1.8800307808689e-05,0.0308827731279182
699.6,-0.00125891035068245,-0.00111187313832229,-0.00138212929915579,0.00529393659614537,-0.000546808648215922,-0.000324960703184077,-0.00012335379827045,0.0353150229749805
701.3,-0.00118831724690587,-0.000804663576656564,-0.00117035142267224,0.00500185733566838,-0.000588870851924839,-0.000255382742405005,-0.000124839988611058,0.0404621518296335
703.1,-0.0011083117292924,-0.0013415757004852,-0.00134869068707944,0.00469152312141159,-0.00047038577105465,-0.000282265136342374,-0.000135243320995312,0.0456092806842866
704.9,-0.00121184828149806,-0.00085821386722215,-0.00125952105487584,0.00443595376849422,-0.000512447974763567,-0.000581924762879516,-0.000322503303911899,0.0510423611419759
706.7,-0.00128244138527465,-0.00115555890167843,-0.00142671411525759,0.00414387450801724,-0.000681289215003586,-0.000537647878747379,-0.00034553925419132,0.0567613932027015
708.4,-0.00114007862599187,-0.00126406870098238,-0.00137098309513034,0.00390656010887969,-0.000369673452314989,-0.000453838062354405,-0.000318787828060379,0.062480425263427
710.2,-0.00156481380038099,-0.00131480055520241,-0.0011369128105959,0.00359622589462289,-0.000437209948410997,-0.000432490278933553,-0.000431738293946574,0.0697721911408522
712,-0.000997715866709085,-0.000910354939614957,-0.00135983689110489,0.00343193131060459,-0.000492897936419986,-0.000526578657714344,-0.000466663766950858,0.0772069328197955
713.8,-0.000913004142177182,-0.000958268357489429,-0.00153817615551209,0.00321287186524685,-0.000523111632041884,-0.000505230874293492,-0.000326961874933722,0.0862144083154382
715.5,-0.00129420690257075,-0.00128802540991961,-0.00127066725890129,0.00293904755854967,-0.000740531755438681,-0.000483092432227424,-0.000309127590846429,0.0960797386201899
717.3,-0.00147068966201221,-0.00121756450128069,-0.00103436773356176,0.00281126288209099,-0.00043898722462405,-0.000684710386757691,-0.000488956622059976,0.106659947932532
719.1,-0.00117537517788016,-0.0016769696256065,-0.00143786031928304,0.0026652232518525,-0.000455575135945877,-0.00035816836628318,-0.00050307543029575,0.117955036252465
720.8,-0.00156481380038099,-0.00137962459115022,-0.00121493623877404,0.00242790885271495,-0.000580576896263926,-0.000468069917968306,-0.000337365207317977,0.129965003579989
722.6,-0.00170600000793417,-0.00114146671995064,-0.00109344261489664,0.00226361426869664,-0.000448466031093665,-0.000377144173768382,-0.000414647105029584,0.142689849915103
724.4,-0.00122361379879416,-0.000918810248651629,-0.00161619958369024,0.00211757463845815,-0.000588278426520488,-0.000487045725453508,-0.000545431855003074,0.154413865639591
726.1,-0.00130597241986684,-0.00109073486573061,-0.00135983689110489,0.00200804491577928,-0.000467423644032895,-0.000531322609585645,-0.000322503303911899,0.164422171745861
727.9,-0.00136480000634733,-0.00136976006394077,-0.00148244513538484,0.00174152259059403,-0.000633895182655511,-0.000423793033836169,-0.000183544507065067,0.170141203806586
729.7,-0.00145892414471611,-0.000931493212206636,-0.00141556791123214,0.00162469088640323,-0.000598349658394454,-0.000453047403709188,-0.000184287602235371,0.167281687776223
731.4,-0.00134126897175514,-0.00116683264706066,-0.00138212929915579,0.00153706710826014,-0.000651667944786039,-0.000495742970550892,-0.000239276644837861,0.158703139685135
733.2,-0.0010471310393527,-0.00119078935599789,-0.00134869068707944,0.00135451757046202,-0.000362564347462778,-0.000331285972345811,-0.000250423072392419,0.144405559533321
735,-0.00169423449063807,-0.0013415757004852,-0.0010477431783923,0.00125776631542902,-0.0007523802635257,-0.000207152565046784,-0.000326961874933722,0.124102995717745
736.7,-0.00157657931767709,-0.00117106030157899,-0.00148244513538484,0.00106974029149696,-0.000627970928612001,-0.000552670393006496,-0.000523138999893956,0.101798770680915
738.5,-0.00144715862742002,-0.00135989553673132,-0.00143786031928304,0.00108799524527677,-0.000348346137758355,-0.000427746327062253,-0.000610081134819514,0.079780497247122
740.2,-0.00134126897175514,-0.000890625885196057,-0.00133754448305399,0.000878063276808939,-0.000722758993308153,-0.000660199968755972,-0.00055434899704672,0.0601928124391368
742,-0.00141186207553172,-0.00124715808290904,-0.00141556791123214,0.000921875165880487,-0.000581761747072628,-0.000603272546300367,-0.000335879016977369,0.044036546867587
743.8,-0.0010118344874644,-0.00115696811985121,-0.00110904730053227,0.00080139247093373,-0.000592425404350945,-0.000300450285182359,-0.00036634591895983,0.0320265795400633
745.5,-0.000982420694224158,-0.00125561339194571,-0.00144900652330849,0.000812345443201617,-0.00043898722462405,-0.000285427770923241,-0.000525368285404868,0.0230191040444205
747.3,-0.00124714483338636,-0.0011442851562962,-0.00151588374746119,0.000684560766742936,-0.00046386909160679,-0.000135202628332061,-0.00027717449852336,0.0165851929761042
749,-0.00116478621231367,-0.00113723906543231,-0.00121493623877404,0.000606064465489746,-0.000460906964585035,-0.00046965123525874,-0.000423564247073231,0.0120814552282828
750.8,-0.00130597241986684,-0.00100759099353668,-0.00135983689110489,0.000554950594906273,-0.000511855549359216,-0.000573227517782131,-0.000431738293946574,0.00882160695366922
752.5,-0.00157657931767709,-0.000591871632567,-0.00127066725890129,0.000503836724322801,-0.000348346137758355,-0.000490208360034374,-0.000502332335125446,0.0065482917095308
754.3,-0.000857706210885522,-0.00113864828360509,-0.00135983689110489,0.000481930779787027,-0.000610198166481473,-0.000461744648806572,-0.000562523043920063,0.00493266515237582
756,-0.000758875865598302,-0.000992089593636114,-0.00124837485085039,0.000456373844495291,-0.000543846521194167,-0.000538438537392595,-0.000601163992775867,0.00348860955704261
757.8,-0.00149422069660441,-0.000948403830279979,-0.00149359133941029,0.000421689432313649,-0.00047631002509816,-0.000615923084623835,-0.000361887347938006,0.00258786200747833
759.5,-0.0015412827657888,-0.000989271157290557,-0.00129295966695219,0.000352320607950364,-0.000462684240798088,-0.000497324287841325,-0.000299467353632478,0.00191587574034307
761.3,-0.00106713241875606,-0.00111187313832229,-0.00124837485085039,0.000319461691146703,-0.000424176589515276,-0.000630154940237736,-0.000445857102182349,0.00148694833578865
763,-0.00102595310821972,-0.000894853539714393,-0.00141556791123214,0.000328589168036609,-0.000440172075432752,-0.00023719759356502,-0.000271229737160929,0.000737755135833601
764.8,-0.00168246897334197,-0.0010061817753639,-0.00119264383072314,0.000299381241988911,-0.000524296482850586,-0.000492580335970025,-0.00031507235220886,0.000510423611419759
766.5,-0.00127067586797855,-0.000997726466327229,-0.00149359133941029,0.000220884940735721,-0.000476902450502511,-0.00047202321119439,-0.00040424377264533,0.000308827731279182
768.3,-0.00145892414471611,-0.00128943462809239,-0.00163849199174114,0.000184375033176097,-0.000443134202454507,-0.000452256745063971,-0.000725260886216621,0.000338852649597991
770,-0.00158834483497319,-0.00103436613881947,-0.00153817615551209,0.000259220343673325,-0.000565173835750801,-0.000545554465199546,-0.000419848771221712,-4.01762002265973e-05
771.7,-0.00111301793621084,-0.00119219857417067,-0.00159390717563934,0.00012303838847593,-0.000578799620050873,-0.000300450285182359,-0.000418362580881104,-8.22110858729303e-05
773.5,-0.0015177517311966,-0.00108791642938506,-0.00154932235953754,8.0139247093373e-05,-0.000622046674568492,-0.000441187524030937,-0.000360401157597399,-2.63075474793377e-05
775.2,-0.00123537931609026,-0.000932902430379414,-0.00160505337966479,0.00010752167776309,-0.000428323567345733,-0.000347889803895362,-0.000465920671780555,-9.76524724368894e-05
777,-0.00137656552364343,-0.00134721257317631,-0.00172766162394474,9.29177147392411e-05,-0.000504746444507005,-0.000421421057900519,-0.000419105676051408,-0.000234480314489749
778.7,-0.0020354344922249,-0.00121474606493513,-0.00171651541991929,-1.86200528554079e-05,-0.000568728388176907,-0.000676013141660307,-0.000304669019824605,-0.00026593499082374
780.4,-0.00158834483497319,-0.00140639973643301,-0.00163849199174114,-6.84560766742936e-05,-0.000604273912437964,-0.00043090896164312,-0.000743095170303915,-0.000404621518296335
782.2,-0.00176482759441466,-0.0014796790814175,-0.00193943950042829,-1.12815614359236e-05,-0.000622046674568492,-0.000188176757561582,-0.000539487093640642,-0.000343141923643535
783.9,-0.00168246897334197,-0.00143740253623414,-0.00142671411525759,6.66305812963124e-05,-0.000549178349833326,-0.000736103198696779,-0.000526111380575172,-0.00044036546867587
785.7,-0.0015295172484927,-0.001775614897701,-0.00197287811250464,-8.90841744454807e-05,-0.000687213469047096,-0.000610388474107318,-0.000708912792469935,-0.000360299019825712
787.4,-0.00222368276896247,-0.00118515248330678,-0.00121493623877404,1.51333566834638e-05,-0.000462684240798088,-0.00067759445895074,-0.000477067099335113,-6.56258928968261e-05
789.1,-0.00141186207553172,-0.001578324353512,-0.00163849199174114,3.68750066352195e-05,-0.00063981943669902,-0.000853911336834072,-0.000617512086522553,-0.000347431197689079
790.9,-0.00132950345445904,-0.0012823885372285,-0.00183912366419924,-0.000165572430782891,-0.00085901683630887,-0.000472813869839606,-0.000492672097911496,-0.000325984827461359
792.6,-0.00176482759441466,-0.00103577535699225,-0.00153817615551209,-0.000152246314523629,-0.000835319820134832,-0.000383469442930115,-0.000951161817989011,-0.000178719751897675
794.3,-0.00180012414630295,-0.00145149471796193,-0.00190600088835194,-0.000154984557590601,-0.000513040400167918,-0.000175526219238115,-0.000524625190234564,-0.000147265075563684
