"Wavelength","UV_normalized","blue_normalized","light_blue_normalized","white_normalized","green_normalized","orange_normalized","red_normalized","red_2_normalized","far_red_normalized"
454.1,0.00619008626519865,4.07024087688701,0.290928508836672,0.308056332486117,-0.00536319435626622,0,-0.00187858687917441,0.0930522000490035,-0.00127021323134984
455.9,0.00759372300952462,3.35969999316265,0.377173333937493,0.290589122242419,-0.00516946461767222,-0.000103425716810758,-0.00161877421058875,0.0779812234159807,-0.00129790294056946
457.8,0.00477958278316237,2.71380934609343,0.488160710663936,0.261686437781156,-0.00449779456739618,-0.000103380279922538,-0.00116511726427697,0.06509312079622,-0.00112821650643213
459.7,0.00379446147993152,2.23788762968224,0.636656725864788,0.234167241241475,-0.00468784819116288,-0.000516776448170083,-0.00200601860566648,0.0535946576468124,-0.00129707967032047
461.5,0.00393404070180368,1.91244197700241,0.840762265046948,0.215019602695293,-0.00487800771124149,-0.000103334843034318,-0.00161735712748917,0.0470233306473219,-0.000817530547960384
463.4,0.00407370881348439,1.6748499321933,1.12104359636445,0.205346112830664,-0.00449448152563824,-0.000516549263728983,-0.00148766229813657,0.0424892141520047,-0.00121193497400569
465.3,0.00435384504512274,1.45946983751036,1.50196564757307,0.200148051850133,-0.00382439992004066,0.000309868218438293,-0.00168140082339257,0.0390068809308771,-0.00115536123393763
467.2,0.00365101555138753,1.23796482727525,1.98727013969521,0.195322557428763,-0.00296341752018119,-0.000413100828474116,-0.00161646880674018,0.0355265463857798,-0.00104246885162514
469,0.00435251169799452,1.01492438134336,2.55543549861465,0.186691587834549,-0.00152929402424391,0.00020652201618192,-0.0019394791514683,0.0309993053360068,-0.000873292613135074
470.9,0.0050538745098887,0.808477172806093,3.13976537220081,0.1744786911261,-0.00114681167371509,-0.000103243969257878,-0.00122818803745529,0.028374164290758,-0.00115485103829037
472.8,0.00547441219412828,0.638234057202201,3.63687746509648,0.16050413498922,0.000860014205007838,0.000619407019436991,-0.000840245676074777,0.0262741953592332,-0.000619609422889314
474.6,0.00561421364052181,0.50796512702904,3.9401791578138,0.147477464861025,0.00267533416768661,0.000825792724954252,-0.00155105032872524,0.0233234300151265,-0.000788507372844508
476.5,0.00575410397672389,0.414404117000231,3.98125349805293,0.139284940269115,0.00535022962208107,0.000309641033997193,-0.00122780732856286,0.0207010871163202,-0.000901086680555271
478.4,0.00505203004636133,0.346846728049174,3.77462088203033,0.135820310900749,0.00964884835484281,0.000516038098736508,-0.00090464893037658,0.0186689932227846,-0.000563140041021828
480.2,0.00519207593972837,0.294593808263487,3.39569610082691,0.135983016846023,0.0134694360076552,0.000722412445031714,-0.00064614759242038,0.0165064257579905,-0.000703884467532617
482.1,0.0049112063671695,0.249791988111036,2.96009057455907,0.139130926054318,0.0196779098535309,0.000928786791326919,-0.000775334809916409,0.0145407678557024,-0.000675696158021352
484,0.00477073824721186,0.206889863800036,2.55279282466461,0.1433135979605,0.0267457625265432,0.000928752713660754,-0.000452261013706219,0.0134267857834495,-0.000675672967310113
485.8,0.00322716672177954,0.168592007514433,2.21257160941662,0.147889144207329,0.0366788063264295,0.00113510434151185,-0.000904500876918415,0.0113305743628617,-0.000675661371954494
487.7,0.00336736817231154,0.135302292689632,1.93758246324227,0.152738926735358,0.0480438859521042,0.00103188309069808,-0.00109828170316246,0.0113301746276556,-0.000788240679665257
489.6,0.00224482322506581,0.108913882240577,1.70672056584139,0.1576915884844,0.0638967151235894,0.000722287493589109,-0.000969031034184358,0.00969253943546182,-0.00064746146708761
491.4,0.00322674449518894,0.0875318513418413,1.5007118880005,0.164302583669668,0.0828984921537001,0.000825417870626437,-0.000775186756458244,0.00916800689806759,-0.000731864060642728
493.3,0.00224448988828376,0.0714263464028924,1.30302143188178,0.171195978864294,0.106956606284287,0.000825349715294107,-0.000904310522472203,0.00838148790662047,-0.000703652560420225
495.1,0.00238449133674652,0.0591088500173245,1.11196039844652,0.179415797114523,0.138549046341795,0.000618941291332736,-0.0011625369040061,0.0065472629400855,-0.000647287536753316
497,0.00182310775086297,0.0494969156530527,0.93417395193779,0.188553283394585,0.178145129652507,0.000618827699112186,-0.000968608024303887,0.00634971380124978,-0.000393929016464905
498.9,0.00154228262320838,0.0413732611342228,0.77487588771191,0.197336439503262,0.228882473169677,0.000412464712039036,-0.00142029797467147,0.00706819786062518,-0.000506369179908233
500.7,0.00154183817416564,0.0358192837653288,0.641487794614731,0.206154281302719,0.294750130450301,0.000721594581043754,-0.000258162930051822,0.00713151591726536,-0.000506218440285178
502.6,0.00112092270823973,0.0299961102308237,0.531279227575852,0.214062700031627,0.376195740332813,0.00144266663787298,-0.000903231847277,0.00569007076420667,-0.000899614070391581
504.5,0.00056020579592029,0.0248505991426369,0.443726898991807,0.221634456359044,0.481953479342066,0.000515004409529504,-0.0018056599757811,0.00588370249802299,-0.000674409073547576
506.3,0.00111983380808502,0.0209229245392202,0.373755666435558,0.228097407817272,0.618063067986903,0.000823577676653527,-0.00122463475445933,0.00522717739558716,-0.000926828370030799
508.2,0.000839364239664615,0.0176725560406759,0.318629360633202,0.234286975921122,0.786349099721318,0.000720197396730989,-0.00173920512355901,0.00444041856301641,-0.00070171613603175
510,0.00125819079508965,0.016582032435818,0.271331857153599,0.240359693050297,0.996139375538569,0.00113096958468383,-0.000579354332293914,0.00456793409375011,-0.000308552413037739
511.9,0.000698473893116373,0.0126630090108372,0.22952720395102,0.246251630308674,1.24864534924676,0.0009246520344989,-0.000900524584041982,0.00580343566864579,-0.000644666986383285
513.8,0.0013958366636259,0.0110376762859627,0.194379640415488,0.251288813044265,1.53956294088905,0.00123188491342043,-0.000257084254856619,0.00560332822449127,-0.000308077003457336
515.6,-0.000278936219222955,0.00887664358745674,0.1629059024886,0.257376598547303,1.86110347672538,0.00153858390890538,-0.000899065199954355,0.00514299316119055,-0.000391772280319658
517.5,0.000139356997350793,0.00819735780788498,0.136137873254965,0.263478965037448,2.19282216093951,0.00133233451405278,-0.000769983734928443,0.00533390669560565,-0.000503284815313418
519.3,0.000139245885090108,0.0068480313295872,0.114455290014672,0.269903250479725,2.51003002481478,0.00204810181418232,-0.000512920630565848,0.00623954677845916,-0.000642568227016136
521.2,-0.000834830859428678,0.00657465805036048,0.0965571049140013,0.275842342406715,2.77699916552147,0.00245590924517881,-0.00102507984334685,0.00558550003430092,-0.000725846071076152
523,0.00111241150907128,0.00777738961717489,0.0816611055444202,0.283139659375117,2.97263503772963,0.00214757452171794,-0.00108846787393552,0.00512764332927778,-0.00080908912906931
524.9,0.00125090183078873,0.00589735194548802,0.0689866059516622,0.289476946281503,3.06701588211041,0.00235102954794501,-0.000959978622742266,0.00629311129607144,-0.00066928392636371
526.7,0.000277913986424656,0.00589592657970452,0.059945830741905,0.295808547009074,3.05284090436071,0.00194167726274904,-0.000959745967308007,0.00557806495946817,-0.000892169852083794
528.6,0.000416870979636984,0.00455612233671038,0.0504080833642266,0.302261182114307,2.93887831910565,0.00194175677730343,-0.00127971064089673,0.004929694455236,-0.000947966703325342
530.4,0.00069507385793942,0.00428979669941318,0.0428184255433296,0.308809263792528,2.74659028315791,0.00224922819988812,-0.00115217316193454,0.00558046337070454,-0.00069729830554068
532.3,-0.00027824732320671,0.00241496557218548,0.0358830441826987,0.313899084297733,2.50909965007454,0.00133016490264028,-0.00128123347646643,0.00506544453121457,-0.00092118143184405
534.2,-0.000278625104893038,0.00268679470514674,0.0303723693719929,0.319570357202473,2.26153525212081,0.00122945403990066,-0.00147535271061485,0.00474693551902457,-0.000866486139386364
536,-0.000976987885748726,0.00242264671001877,0.0253793692652067,0.324959717484611,2.02273453037883,0.00102646474177785,-0.00154237862617557,0.00449526223328808,-0.000700092786245005
537.9,-0.000839542019281711,0.00202397981907318,0.0214191744758146,0.330059529418308,1.80970745814821,0.00102905464440639,-0.00161069472187174,0.0033963102047831,-0.000870301011385215
539.7,-0.0011230116187406,0.00175979223045122,0.0183630540272852,0.336393160924027,1.62397894232028,0.000929150286432679,-0.00135737525495132,0.00406250889920563,-0.00104212099095655
541.6,-0.00126847979042906,0.00190282372747585,0.0143836513550312,0.342378554592807,1.4632042872692,0.000932898829710829,-0.00155754353039048,0.00407897798969537,-0.00107461117740269
543.4,-0.000708162882248082,0.00163899248029977,0.0126145226605104,0.348666290512366,1.32160231076758,0.000729148463710328,-0.00136953678901488,0.00416508095308107,-0.000937785981091327
545.3,-0.000854764398995519,0.00137377546083417,0.0103089883961666,0.35524077230652,1.19226781687749,0.000733396812758897,-0.00203347194690909,0.00352430541776408,-0.00108616015159982
547.1,-0.00143428150582282,0.00193635941688204,0.0090484551827889,0.362258451123846,1.0700292835672,0.000632901775238329,-0.00257564371070955,0.00401693908571459,-0.0013237721789568
548.9,-0.00216824465500189,0.00125453965369517,0.00643712124692175,0.369487330868637,0.952346409594739,0.000425232477628854,-0.00226299710805298,0.00296883337542066,-0.00139213839569
550.8,-0.00145832619903499,0.00154695740352918,0.00568249631915431,0.377079273130852,0.841272827008683,-0.000107253774643292,-0.00221593725885052,0.0036758850079027,-0.00137523236719662
552.6,-0.00176741828580778,0.000284063522602956,0.00437262365170338,0.385599605931525,0.736849835370674,0.000433286166065847,-0.00278054969680999,0.0038500096636632,-0.00106386228274331
554.5,-0.00208475490232338,-0.000574402614002702,0.0030393612527211,0.394564719762325,0.641179930313213,0,-0.00301694876851155,0.00347545777558333,-0.00128475380729682
556.3,-0.00120572358559432,0.000436023352521437,0.0026567300497502,0.403704399282788,0.556097689799699,-0.000221686577625343,-0.00201255410831977,0.00401006364017032,-0.00127008568243802
558.2,-0.00213784434047855,0,0.000991702356137455,0.413526135952272,0.481096929459261,0.000561520423844721,-0.00253126997424808,0.00370650472468703,-0.00156256693258699
560,-0.00185848589466499,0.00104544641195481,0.00158051618913343,0.424125173265951,0.417821916454777,0.00159460759208063,-0.00256724696458219,0.00361456562729282,-0.00146048142171197
561.9,-0.00267284987567554,0.0001516232852196,-0.000437599457154338,0.435261148322145,0.363054159306792,0.00138757441090624,-0.00311301431236665,0.00374288062843865,-0.0017981265819993
563.7,-0.00255615977950444,0.000308116570199485,0.00103752778528315,0.446909285627441,0.318333087829405,0.00223240519202467,-0.00279537619312052,0.00387775128696388,-0.0017309430915393
565.5,-0.00276200635364897,0.000783377075261103,0.000452196176084162,0.459008255681748,0.278940870047139,0.00334567710874681,-0.00306724464329963,0.00348856909034216,-0.00185810935661953
567.4,-0.00248031455036104,0.000956737188679048,-0.000613634615402791,0.472488154877169,0.245392615877154,0.00413470003190903,-0.00335006904938294,0.00409073020475359,-0.00179155201536298
569.2,-0.00134721393835026,0.000811963577919036,-0.000937401925695899,0.486345778808247,0.215064063430186,0.00594478070715092,-0.00317917305767241,0.00455913991921675,-0.00179077512653647
571.1,-0.00274565062887618,0,-0.00175125645914263,0.500346775676623,0.188429930744428,0.00858191498099517,-0.00363471239795229,0.0035244653118465,-0.00203141354171017
572.9,-0.00174948476693327,-0.000843539389372915,-0.00227233388403289,0.515423272652549,0.164950297909647,0.0115799203803047,-0.00378614993516112,0.00285818667038277,-0.00210613401332292
574.7,-0.00285485175867714,-0.000860327030823002,-0.00182090093508232,0.531928218978269,0.143936990178956,0.0153532154033119,-0.00320417294160828,0.00316486352047335,-0.00204060865871652
576.6,-0.00400455254243421,0,-0.00202649524419193,0.547641974137256,0.124162230584173,0.0199465326664694,-0.00393927951189184,0.00365349983636324,-0.00226435264075245
578.4,-0.00371450509714278,-0.000537303510137768,-0.00241229065965415,0.564142858906679,0.107468191367064,0.0260887820898244,-0.00307864475957834,0.00459471635255625,-0.00253396784961955
580.2,-0.00322169999855385,-0.000365507339732272,-0.00193401755650581,0.581530787571452,0.092371900575818,0.0355407453249001,-0.00349046602871147,0.00530760411904678,-0.00262365792533721
582.1,-0.00386737334539284,-0.00055941647652898,-0.00287037004489303,0.598179106834469,0.0768755789023576,0.0455077129695053,-0.00311631378943433,0.00442275026690848,-0.0027934371223195
583.9,-0.00276187301893615,0.000190246738602997,-0.00274534390007254,0.614848952345863,0.066879708333427,0.0600654647707498,-0.00281593447331144,0.00598547508148631,-0.00261239883503057
585.7,-0.00382312844318818,-0.00116424669065997,-0.00242683967688812,0.630359223534351,0.056298533720595,0.0778395802968669,-0.00287219478741417,0.00638680922837231,-0.00278570302012122
587.6,-0.0036931048757349,-0.000791414554540272,-0.00342626970775313,0.647992064043857,0.0465107040204092,0.0985329363765642,-0.00207839559621517,0.00574619358713774,-0.00263462713175336
589.4,-0.00334594572845152,0.000201669461617974,-0.00329823835609415,0.663685917576987,0.0401457910657719,0.126575697766623,-0.00221471053019715,0.00790676237590153,-0.00310493475568462
591.2,-0.00340879082309481,0.00123270384176186,-0.00276719127677143,0.678552025936708,0.033937967725812,0.160602928985693,-0.000294287973844097,0.00785631579289654,-0.0029495106089594
593.1,-0.00477253826583496,0.000209192225475325,-0.00301891312576712,0.693110268329087,0.0274682325504408,0.20357668349528,0.000399553982599457,0.00911340306891955,-0.00343855632757195
594.9,-0.00309063197585014,-0.000212894217163021,-0.00266253375607851,0.706032515844875,0.0213401642613843,0.258308823122877,0.00162638838843724,0.0116442066055377,-0.00305625745279351
596.7,-0.00426566635504334,-0.00151550037255726,-0.00333261537823607,0.717814278352356,0.0175760495989024,0.327420374765456,0.00351478909683859,0.0123659684936028,-0.00342348236526646
598.6,-0.00387881790824337,-0.000880103981069037,-0.00254017890622558,0.728040464797934,0.01258134415195,0.415649724311037,0.00504289113954824,0.0156560290806147,-0.00343347756181056
600.4,-0.00486607256687936,-0.000670357446677908,-0.00408455311047067,0.73686703894343,0.00899136841036101,0.52845963523809,0.00768209208479865,0.0171976478763125,-0.00367288686928858
602.2,-0.00446789066948955,-0.000226771736805134,-0.00305427598295658,0.744671725524502,0.00512258280759079,0.673778390172122,0.0107193876285609,0.0200868539986857,-0.00339704495445375
604,-0.00500758514208744,0.000459898229395029,-0.00376088120356926,0.750243774608897,0.00324659938623937,0.860020900811475,0.0158109460548574,0.0274927481613918,-0.00363616437804129
605.9,-0.00314109916465315,-0.000699003339576819,-0.00268999403232231,0.753378889914855,0.00131588269968156,1.09836418728938,0.0209161677002931,0.034060957226275,-0.00368444743884133
607.7,-0.00513751981973217,-0.0018873426713273,-0.00453938878039182,0.755089211271688,-0.00333086259442058,1.40159509868872,0.0279365877300581,0.039397262333117,-0.00368143264638023
609.5,-0.00519785377728398,-0.000716068135484809,-0.00413341554758543,0.751951252876322,-0.00471795299983086,1.76610117521156,0.0356726558756049,0.0489871497676621,-0.00352600849965502
611.3,-0.00450426882363773,-0.00144787468482907,-0.00417884346259906,0.740193453550996,-0.00715470277681264,2.17806153779135,0.0450521174067839,0.0589868457354618,-0.00356477177349137
613.1,-0.00530892159306444,-0.00146272224507385,-0.00492535910207215,0.724969115925845,-0.00998172584726999,2.64254580723125,0.0562238295005331,0.071156784084012,-0.00344918926867513
615,-0.00535969989619736,-0.00196896465917955,-0.00544605491339562,0.710935626607089,-0.0119884155735919,3.18926743658272,0.0701589170899451,0.0858952609726326,-0.00353339474118471
616.8,-0.00746741059157821,-0.00372467875975021,-0.00525566154469659,0.698008099068114,-0.0145492758281174,3.84393461720063,0.086790142754519,0.103247126691444,-0.00299655296670815
618.6,-0.00571188131766369,-0.00400593114428016,-0.0067444473727122,0.685657312523369,-0.0162605602283793,4.58705946772743,0.108908567986595,0.126401868449612,-0.00291720594820318
620.4,-0.00811068391358641,-0.00428914340676241,-0.00728196598210512,0.672380084987188,-0.0183452350243914,5.27629162513649,0.132999847849708,0.153634309044817,-0.00341216529818172
622.2,-0.00816906229535017,-0.00355765360537003,-0.00684541596225946,0.659206833292221,-0.0197330213198512,5.60769011305783,0.163199707644241,0.18241636313984,-0.00306661210536182
